iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.723470690349E+02,  0.0000
         2,         1,  1.723336276484E+02,  0.5000
         5,         2,  1.723128767914E+02,  0.4000
         7,         3,  1.722654508040E+02,  0.4286
        12,         4,  1.722272024237E+02,  0.3333
        13,         5,  1.722010315646E+02,  0.3846
        16,         6,  1.721138807614E+02,  0.3750
        17,         7,  1.720601158429E+02,  0.4118
        18,         8,  1.718341598517E+02,  0.4444
        20,         9,  1.716483629035E+02,  0.4500
        22,        10,  1.716194569511E+02,  0.4545
        23,        11,  1.716037749250E+02,  0.4783
        24,        12,  1.715755389385E+02,  0.5000
        26,        13,  1.715459688092E+02,  0.5000
        27,        14,  1.713671959316E+02,  0.5185
        28,        15,  1.713247340219E+02,  0.5357
        31,        16,  1.712122737240E+02,  0.5161
        32,        17,  1.712061578499E+02,  0.5312
        35,        18,  1.708954601105E+02,  0.5143
        36,        19,  1.708538139336E+02,  0.5278
        43,        20,  1.708248950901E+02,  0.4651
        44,        21,  1.707846295009E+02,  0.4773
        46,        22,  1.707568251063E+02,  0.4783
        48,        23,  1.707278762341E+02,  0.4792
        49,        24,  1.706627945036E+02,  0.4898
        50,        25,  1.705845841433E+02,  0.5000
        54,        26,  1.704576997579E+02,  0.4815
        56,        27,  1.704470349418E+02,  0.4821
        59,        28,  1.700850685599E+02,  0.4746
        61,        29,  1.700603111256E+02,  0.4754
        62,        30,  1.700514862582E+02,  0.4839
        64,        31,  1.700441120989E+02,  0.4844
        67,        32,  1.700189645543E+02,  0.4776
        69,        33,  1.700121892135E+02,  0.4783
        72,        34,  1.700117516966E+02,  0.4722
        75,        35,  1.699203972272E+02,  0.4667
        76,        36,  1.699194061281E+02,  0.4737
        77,        37,  1.699185721459E+02,  0.4805
        80,        38,  1.697459605169E+02,  0.4750
        82,        39,  1.697303948417E+02,  0.4756
        83,        40,  1.695899511136E+02,  0.4819
        85,        41,  1.694725737276E+02,  0.4824
        87,        42,  1.694473675870E+02,  0.4828
        88,        43,  1.693914551518E+02,  0.4886
        89,        44,  1.693795424436E+02,  0.4944
        90,        45,  1.692240371326E+02,  0.5000
        91,        46,  1.692141896701E+02,  0.5055
        94,        47,  1.691643403031E+02,  0.5000
        96,        48,  1.690806244873E+02,  0.5000
        97,        49,  1.690455369939E+02,  0.5052
       100,        50,  1.690389794031E+02,  0.5000
       106,        51,  1.689873847547E+02,  0.4811
       109,        52,  1.689730691424E+02,  0.4771
       110,        53,  1.689646546857E+02,  0.4818
       111,        54,  1.689597532498E+02,  0.4865
       112,        55,  1.689017548503E+02,  0.4911
       115,        56,  1.686539484447E+02,  0.4870
       122,        57,  1.678896033866E+02,  0.4672
       126,        58,  1.678715326376E+02,  0.4603
       129,        59,  1.678655034113E+02,  0.4574
       130,        60,  1.678053884444E+02,  0.4615
       131,        61,  1.677653063589E+02,  0.4656
       138,        62,  1.676531073514E+02,  0.4493
       142,        63,  1.674077176752E+02,  0.4437
       147,        64,  1.673359394413E+02,  0.4354
       150,        65,  1.672329620723E+02,  0.4333
       151,        66,  1.672322814923E+02,  0.4371
       155,        67,  1.672140973996E+02,  0.4323
       157,        68,  1.672124861173E+02,  0.4331
       160,        69,  1.668773757427E+02,  0.4313
       161,        70,  1.666801700700E+02,  0.4348
       162,        71,  1.666608719482E+02,  0.4383
       163,        72,  1.665896738550E+02,  0.4417
       165,        73,  1.665696895196E+02,  0.4424
       166,        74,  1.665562173484E+02,  0.4458
       168,        75,  1.665520285508E+02,  0.4464
       169,        76,  1.661777882992E+02,  0.4497
       170,        77,  1.661105099900E+02,  0.4529
       176,        78,  1.660951825641E+02,  0.4432
       177,        79,  1.659816028791E+02,  0.4463
       178,        80,  1.657804241994E+02,  0.4494
       179,        81,  1.657407851248E+02,  0.4525
       180,        82,  1.656918232324E+02,  0.4556
       181,        83,  1.656714627297E+02,  0.4586
       185,        84,  1.656350788220E+02,  0.4541
       191,        85,  1.654414273659E+02,  0.4450
       192,        86,  1.654051878508E+02,  0.4479
       195,        87,  1.652418069624E+02,  0.4462
       197,        88,  1.651953566343E+02,  0.4467
       201,        89,  1.650955943551E+02,  0.4428
       206,        90,  1.649952141299E+02,  0.4369
       207,        91,  1.649704580896E+02,  0.4396
       209,        92,  1.649389244123E+02,  0.4402
       212,        93,  1.648488093740E+02,  0.4387
       214,        94,  1.648459906837E+02,  0.4393
       217,        95,  1.647154069568E+02,  0.4378
       218,        96,  1.646561817836E+02,  0.4404
       219,        97,  1.644864960294E+02,  0.4429
       222,        98,  1.644278672488E+02,  0.4414
       223,        99,  1.643640768816E+02,  0.4439
       226,       100,  1.643428427199E+02,  0.4425
       227,       101,  1.643002079938E+02,  0.4449
       230,       102,  1.642801194283E+02,  0.4435
